example_id                                                         | status  | run_time              |
./spec/features/emails_spec.rb[1:5:2]                              | failed  | 2.64 seconds          |
./spec/features/emails_spec.rb[1:5:3]                              | failed  | 2.85 seconds          |
./spec/features/emails_spec.rb[1:6]                                | passed  | 0.57485 seconds       |
./spec/features/emails_spec.rb[1:7]                                | passed  | 0.64395 seconds       |
./spec/features/emails_spec.rb[1:8:1]                              | passed  | 0.51809 seconds       |
./spec/features/emails_spec.rb[1:8:2]                              | passed  | 0.54367 seconds       |
./spec/features/emails_spec.rb[1:8:3]                              | pending | 0.00002 seconds       |
./spec/features/emails_spec.rb[1:9:1]                              | failed  | 1.59 seconds          |
./spec/features/emails_spec.rb[1:10:1]                             | failed  | 0.37858 seconds       |
./spec/features/emails_spec.rb[1:11:1]                             | passed  | 0.57583 seconds       |
./spec/features/emails_spec.rb[1:11:2]                             | passed  | 0.68284 seconds       |
./spec/features/home_spec.rb[1:1:1]                                | passed  | 0.24225 seconds       |
./spec/features/home_spec.rb[1:2:1]                                | passed  | 0.54671 seconds       |
./spec/features/home_spec.rb[1:3:1]                                | passed  | 1.6 seconds           |
./spec/features/home_spec.rb[1:3:2]                                | passed  | 1.02 seconds          |
./spec/features/legislation_spec.rb[1:1]                           | passed  | 0.26487 seconds       |
./spec/features/legislation_spec.rb[1:2:1]                         | passed  | 1.49 seconds          |
./spec/features/legislation_spec.rb[1:2:2]                         | passed  | 1.56 seconds          |
./spec/features/legislation_spec.rb[1:2:3]                         | passed  | 1.09 seconds          |
./spec/features/legislation_spec.rb[1:2:4]                         | passed  | 1.44 seconds          |
./spec/features/localization_spec.rb[1:1]                          | passed  | 0.38186 seconds       |
./spec/features/localization_spec.rb[1:2]                          | passed  | 0.2138 seconds        |
./spec/features/localization_spec.rb[1:3]                          | passed  | 0.1855 seconds        |
./spec/features/localization_spec.rb[1:4]                          | passed  | 1 second              |
./spec/features/localization_spec.rb[1:5]                          | passed  | 0.24068 seconds       |
./spec/features/management/account_spec.rb[1:1]                    | passed  | 0.40296 seconds       |
./spec/features/management/account_spec.rb[1:2]                    | passed  | 1.28 seconds          |
./spec/features/management/budget_investments_spec.rb[1:1:1]       | failed  | 0.25471 seconds       |
./spec/features/management/budget_investments_spec.rb[1:1:2]       | failed  | 0.25354 seconds       |
./spec/features/management/budget_investments_spec.rb[1:2:1]       | failed  | 0.51226 seconds       |
./spec/features/management/budget_investments_spec.rb[1:2:2]       | failed  | 0.64046 seconds       |
./spec/features/management/budget_investments_spec.rb[1:3]         | failed  | 0.43219 seconds       |
./spec/features/management/budget_investments_spec.rb[1:4]         | failed  | 16.75 seconds         |
./spec/features/management/budget_investments_spec.rb[1:5]         | failed  | 0.83353 seconds       |
./spec/features/management/budget_investments_spec.rb[1:6:1]       | failed  | 2.69 seconds          |
./spec/features/management/budget_investments_spec.rb[1:6:2]       | pending | 0.00003 seconds       |
./spec/features/management/budget_investments_spec.rb[1:6:3]       | failed  | 0.35181 seconds       |
./spec/features/management/budget_investments_spec.rb[1:7:1]       | failed  | 1.2 seconds           |
./spec/features/management/budget_investments_spec.rb[1:7:2]       | failed  | 5.88 seconds          |
./spec/features/management/document_verifications_spec.rb[1:1]     | passed  | 0.57191 seconds       |
./spec/features/management/document_verifications_spec.rb[1:2]     | passed  | 0.38353 seconds       |
./spec/features/management/document_verifications_spec.rb[1:3]     | passed  | 0.30606 seconds       |
./spec/features/management/document_verifications_spec.rb[1:4]     | passed  | 0.302 seconds         |
./spec/features/management/document_verifications_spec.rb[1:5]     | passed  | 0.27344 seconds       |
./spec/features/management/document_verifications_spec.rb[1:6]     | passed  | 0.26991 seconds       |
./spec/features/management/email_verifications_spec.rb[1:1]        | passed  | 0.46705 seconds       |
./spec/features/management/localization_spec.rb[1:1]               | passed  | 0.32842 seconds       |
./spec/features/management/localization_spec.rb[1:2]               | passed  | 0.23093 seconds       |
./spec/features/management/localization_spec.rb[1:3]               | passed  | 0.26082 seconds       |
./spec/features/management/localization_spec.rb[1:4]               | passed  | 0.98216 seconds       |
./spec/features/management/localization_spec.rb[1:5]               | passed  | 0.23317 seconds       |
./spec/features/management/managed_users_spec.rb[1:1:1]            | passed  | 0.25144 seconds       |
./spec/features/management/managed_users_spec.rb[1:1:2]            | passed  | 0.30006 seconds       |
./spec/features/management/managed_users_spec.rb[1:1:3]            | passed  | 0.34199 seconds       |
./spec/features/management/managed_users_spec.rb[1:1:4]            | passed  | 0.79116 seconds       |
./spec/features/management/managed_users_spec.rb[1:1:5]            | passed  | 0.97281 seconds       |
./spec/features/management/managed_users_spec.rb[1:2]              | passed  | 0.71439 seconds       |
./spec/features/management/proposals_spec.rb[1:1:1]                | failed  | 0.32349 seconds       |
./spec/features/management/proposals_spec.rb[1:1:2]                | passed  | 0.51457 seconds       |
./spec/features/management/proposals_spec.rb[1:2:1]                | passed  | 0.35781 seconds       |
./spec/features/management/proposals_spec.rb[1:2:2]                | passed  | 0.36071 seconds       |
./spec/features/management/proposals_spec.rb[1:3]                  | passed  | 0.46232 seconds       |
./spec/features/management/proposals_spec.rb[1:4]                  | passed  | 0.46787 seconds       |
./spec/features/management/proposals_spec.rb[1:5:1]                | passed  | 1.24 seconds          |
./spec/features/management/proposals_spec.rb[1:5:2]                | passed  | 1.3 seconds           |
./spec/features/management/proposals_spec.rb[1:5:3]                | passed  | 0.50303 seconds       |
./spec/features/management/proposals_spec.rb[1:6:1]                | passed  | 0.48049 seconds       |
./spec/features/management/proposals_spec.rb[1:6:2]                | passed  | 1.73 seconds          |
./spec/features/management/spending_proposals_spec.rb[1:1:1]       | passed  | 0.48016 seconds       |
./spec/features/management/spending_proposals_spec.rb[1:1:2]       | passed  | 0.44142 seconds       |
./spec/features/management/spending_proposals_spec.rb[1:2:1]       | passed  | 0.46697 seconds       |
./spec/features/management/spending_proposals_spec.rb[1:2:2]       | passed  | 0.61779 seconds       |
./spec/features/management/spending_proposals_spec.rb[1:3]         | passed  | 0.41128 seconds       |
./spec/features/management/spending_proposals_spec.rb[1:4:1]       | passed  | 0.92163 seconds       |
./spec/features/management/spending_proposals_spec.rb[1:4:2]       | passed  | 1.37 seconds          |
./spec/features/management/spending_proposals_spec.rb[1:4:3]       | passed  | 0.57674 seconds       |
./spec/features/management/spending_proposals_spec.rb[1:5:1]       | passed  | 0.91231 seconds       |
./spec/features/management/spending_proposals_spec.rb[1:5:2]       | passed  | 1.17 seconds          |
./spec/features/management/users_spec.rb[1:1]                      | passed  | 0.86208 seconds       |
./spec/features/management/users_spec.rb[1:2]                      | passed  | 2.07 seconds          |
./spec/features/moderation/comments_spec.rb[1:1]                   | failed  | 2.96 seconds          |
./spec/features/moderation/comments_spec.rb[1:2]                   | failed  | 0.37971 seconds       |
./spec/features/moderation/comments_spec.rb[1:3:1:1:1]             | passed  | 0.53099 seconds       |
./spec/features/moderation/comments_spec.rb[1:3:1:1:2]             | passed  | 0.57771 seconds       |
./spec/features/moderation/comments_spec.rb[1:3:1:1:3]             | passed  | 0.79154 seconds       |
./spec/features/moderation/comments_spec.rb[1:3:1:2]               | passed  | 0.95045 seconds       |
./spec/features/moderation/comments_spec.rb[1:3:1:3]               | passed  | 3.23 seconds          |
./spec/features/moderation/comments_spec.rb[1:3:2]                 | passed  | 0.44698 seconds       |
./spec/features/moderation/comments_spec.rb[1:3:3]                 | passed  | 0.70809 seconds       |
./spec/features/moderation/comments_spec.rb[1:3:4]                 | passed  | 0.72922 seconds       |
./spec/features/moderation/debates_spec.rb[1:1]                    | passed  | 0.1962 seconds        |
./spec/features/moderation/debates_spec.rb[1:2]                    | failed  | 2.79 seconds          |
./spec/features/moderation/debates_spec.rb[1:3]                    | failed  | 0.19731 seconds       |
./spec/features/moderation/debates_spec.rb[1:4:1:1:1]              | failed  | 0.23239 seconds       |
./spec/features/moderation/debates_spec.rb[1:4:1:1:2]              | failed  | 0.22826 seconds       |
./spec/features/moderation/debates_spec.rb[1:4:1:1:3]              | failed  | 0.23285 seconds       |
./spec/features/moderation/debates_spec.rb[1:4:1:2]                | failed  | 2.82 seconds          |
./spec/features/moderation/debates_spec.rb[1:4:1:3]                | failed  | 1.86 seconds          |
./spec/features/moderation/debates_spec.rb[1:4:2]                  | failed  | 0.21584 seconds       |
./spec/features/moderation/debates_spec.rb[1:4:3]                  | failed  | 0.61596 seconds       |
./spec/features/moderation/debates_spec.rb[1:4:4]                  | failed  | 0.31259 seconds       |
./spec/features/moderation/proposals_spec.rb[1:1]                  | passed  | 1.28 seconds          |
./spec/features/moderation/proposals_spec.rb[1:2]                  | passed  | 0.47042 seconds       |
./spec/features/moderation/proposals_spec.rb[1:3:1:1:1]            | passed  | 0.54582 seconds       |
./spec/features/moderation/proposals_spec.rb[1:3:1:1:2]            | passed  | 0.56289 seconds       |
./spec/features/moderation/proposals_spec.rb[1:3:1:1:3]            | passed  | 0.63416 seconds       |
./spec/features/moderation/proposals_spec.rb[1:3:1:2]              | passed  | 0.98182 seconds       |
./spec/features/moderation/proposals_spec.rb[1:3:1:3]              | passed  | 3.13 seconds          |
./spec/features/moderation/proposals_spec.rb[1:3:2]                | passed  | 0.57262 seconds       |
./spec/features/moderation/proposals_spec.rb[1:3:3]                | passed  | 0.58625 seconds       |
./spec/features/moderation/proposals_spec.rb[1:3:4]                | passed  | 0.6073 seconds        |
./spec/features/moderation/users_spec.rb[1:1]                      | failed  | 0.33146 seconds       |
./spec/features/moderation/users_spec.rb[1:2]                      | passed  | 0.57303 seconds       |
./spec/features/moderation_spec.rb[1:1]                            | passed  | 0.36011 seconds       |
./spec/features/moderation_spec.rb[1:2]                            | passed  | 0.37629 seconds       |
./spec/features/moderation_spec.rb[1:3]                            | passed  | 0.36717 seconds       |
./spec/features/moderation_spec.rb[1:4]                            | passed  | 0.3645 seconds        |
./spec/features/moderation_spec.rb[1:5]                            | passed  | 0.3189 seconds        |
./spec/features/moderation_spec.rb[1:6]                            | passed  | 0.36946 seconds       |
./spec/features/moderation_spec.rb[1:7]                            | passed  | 0.27636 seconds       |
./spec/features/moderation_spec.rb[1:8]                            | passed  | 0.32458 seconds       |
./spec/features/notifications_spec.rb[1:1]                         | failed  | 2.89 seconds          |
./spec/features/notifications_spec.rb[1:2]                         | passed  | 2.52 seconds          |
./spec/features/notifications_spec.rb[1:3]                         | failed  | 2.68 seconds          |
./spec/features/notifications_spec.rb[1:4]                         | failed  | 2.78 seconds          |
./spec/features/notifications_spec.rb[1:5]                         | failed  | 2.85 seconds          |
./spec/features/notifications_spec.rb[1:6]                         | failed  | 2.77 seconds          |
./spec/features/notifications_spec.rb[1:7:1]                       | passed  | 3.18 seconds          |
./spec/features/notifications_spec.rb[1:7:2]                       | pending | 0.00004 seconds       |
./spec/features/notifications_spec.rb[1:8:1]                       | passed  | 0.73919 seconds       |
./spec/features/notifications_spec.rb[1:8:2]                       | passed  | 0.37287 seconds       |
./spec/features/notifications_spec.rb[1:9]                         | passed  | 0.48433 seconds       |
./spec/features/official_positions_spec.rb[1:1:1]                  | passed  | 0.38866 seconds       |
./spec/features/official_positions_spec.rb[1:1:2:1]                | failed  | 0.23661 seconds       |
./spec/features/official_positions_spec.rb[1:1:2:2]                | failed  | 0.22535 seconds       |
./spec/features/official_positions_spec.rb[1:1:3:1]                | passed  | 0.47096 seconds       |
./spec/features/official_positions_spec.rb[1:1:3:2]                | passed  | 0.50114 seconds       |
./spec/features/official_positions_spec.rb[1:1:4:1]                | passed  | 0.33044 seconds       |
./spec/features/official_positions_spec.rb[1:1:4:2]                | passed  | 0.41738 seconds       |
./spec/features/officing/final_recount_spec.rb[1:1]                | passed  | 0.55148 seconds       |
./spec/features/officing/final_recount_spec.rb[1:2]                | passed  | 0.43711 seconds       |
./spec/features/officing/final_recount_spec.rb[1:3]                | passed  | 0.36832 seconds       |
./spec/features/officing/final_recount_spec.rb[1:4]                | passed  | 1.1 seconds           |
./spec/features/officing/final_recount_spec.rb[1:5]                | passed  | 0.37988 seconds       |
./spec/features/officing/recount_spec.rb[1:1]                      | passed  | 0.59037 seconds       |
./spec/features/officing/recount_spec.rb[1:2]                      | passed  | 0.53147 seconds       |
./spec/features/officing/recount_spec.rb[1:3]                      | passed  | 0.44831 seconds       |
./spec/features/officing/residence_spec.rb[1:1:1]                  | passed  | 0.33705 seconds       |
./spec/features/officing/residence_spec.rb[1:2:1]                  | passed  | 0.45338 seconds       |
./spec/features/officing/residence_spec.rb[1:2:2]                  | passed  | 0.38687 seconds       |
./spec/features/officing/residence_spec.rb[1:2:3]                  | passed  | 0.36376 seconds       |
./spec/features/officing/residence_spec.rb[1:2:4]                  | passed  | 0.37196 seconds       |
./spec/features/officing/results_spec.rb[1:1]                      | passed  | 0.7794 seconds        |
./spec/features/officing/results_spec.rb[1:2]                      | passed  | 0.54402 seconds       |
./spec/features/officing/results_spec.rb[1:3]                      | passed  | 0.5796 seconds        |
./spec/features/officing/results_spec.rb[1:4]                      | passed  | 0.33761 seconds       |
./spec/features/officing/voters_spec.rb[1:1]                       | passed  | 1.81 seconds          |
./spec/features/officing/voters_spec.rb[1:2]                       | passed  | 2.81 seconds          |
./spec/features/officing/voters_spec.rb[1:3]                       | passed  | 1.45 seconds          |
./spec/features/officing/voters_spec.rb[1:4]                       | pending | 0.00004 seconds       |
./spec/features/officing_spec.rb[1:1]                              | passed  | 0.38202 seconds       |
./spec/features/officing_spec.rb[1:2]                              | passed  | 0.40017 seconds       |
./spec/features/officing_spec.rb[1:3]                              | passed  | 0.38345 seconds       |
./spec/features/officing_spec.rb[1:4]                              | passed  | 0.58735 seconds       |
./spec/features/officing_spec.rb[1:5]                              | passed  | 0.69769 seconds       |
./spec/features/officing_spec.rb[1:6]                              | passed  | 0.5636 seconds        |
./spec/features/officing_spec.rb[1:7]                              | passed  | 0.3349 seconds        |
./spec/features/officing_spec.rb[1:8]                              | passed  | 0.81115 seconds       |
./spec/features/organizations_spec.rb[1:1]                         | passed  | 0.38005 seconds       |
./spec/features/organizations_spec.rb[1:2]                         | passed  | 0.2332 seconds        |
./spec/features/organizations_spec.rb[1:3]                         | passed  | 0.25715 seconds       |
./spec/features/organizations_spec.rb[1:4]                         | passed  | 0.28301 seconds       |
./spec/features/organizations_spec.rb[1:5]                         | passed  | 0.23692 seconds       |
./spec/features/polls/polls_spec.rb[1:1:1]                         | passed  | 0.33721 seconds       |
./spec/features/polls/polls_spec.rb[1:1:2]                         | passed  | 0.40344 seconds       |
./spec/features/polls/polls_spec.rb[1:1:3]                         | passed  | 0.34597 seconds       |
./spec/features/polls/polls_spec.rb[1:2:1]                         | passed  | 0.38078 seconds       |
./spec/features/polls/polls_spec.rb[1:2:2]                         | passed  | 0.31321 seconds       |
./spec/features/polls/polls_spec.rb[1:2:3]                         | passed  | 0.34885 seconds       |
./spec/features/polls/polls_spec.rb[1:2:4]                         | passed  | 0.35115 seconds       |
./spec/features/polls/polls_spec.rb[1:2:5]                         | passed  | 0.36873 seconds       |
./spec/features/polls/polls_spec.rb[1:2:6]                         | passed  | 0.62211 seconds       |
./spec/features/polls/polls_spec.rb[1:2:7]                         | passed  | 0.32844 seconds       |
./spec/features/polls/polls_spec.rb[1:2:8]                         | passed  | 0.39975 seconds       |
./spec/features/polls/polls_spec.rb[1:2:9]                         | passed  | 0.30355 seconds       |
./spec/features/polls/polls_spec.rb[1:2:10]                        | passed  | 1.26 seconds          |
./spec/features/polls/questions_spec.rb[1:1]                       | passed  | 0.36155 seconds       |
./spec/features/polls/questions_spec.rb[1:2]                       | passed  | 0.36667 seconds       |
./spec/features/polls/questions_spec.rb[1:3:1]                     | passed  | 0.2554 seconds        |
./spec/features/polls/questions_spec.rb[1:3:2]                     | passed  | 0.28933 seconds       |
./spec/features/polls/questions_spec.rb[1:3:3]                     | passed  | 0.57443 seconds       |
./spec/features/polls/questions_spec.rb[1:3:4]                     | passed  | 0.5624 seconds        |
./spec/features/polls/questions_spec.rb[1:3:5]                     | passed  | 0.35283 seconds       |
./spec/features/polls/questions_spec.rb[1:3:6]                     | passed  | 0.97272 seconds       |
./spec/features/polls/questions_spec.rb[1:3:7]                     | passed  | 1.22 seconds          |
./spec/features/proposal_ballots_spec.rb[1:1]                      | passed  | 0.5583 seconds        |
./spec/features/proposal_ballots_spec.rb[1:2]                      | passed  | 0.50067 seconds       |
./spec/features/proposal_ballots_spec.rb[1:3]                      | passed  | 0.42974 seconds       |
./spec/features/proposal_notifications_spec.rb[1:1]                | passed  | 0.55121 seconds       |
./spec/features/proposal_notifications_spec.rb[1:2]                | passed  | 0.6612 seconds        |
./spec/features/proposal_notifications_spec.rb[1:3]                | passed  | 1.35 seconds          |
./spec/features/proposal_notifications_spec.rb[1:4]                | passed  | 0.64253 seconds       |
./spec/features/proposal_notifications_spec.rb[1:5]                | passed  | 0.29048 seconds       |
./spec/features/proposal_notifications_spec.rb[1:6]                | passed  | 0.44998 seconds       |
./spec/features/proposal_notifications_spec.rb[1:7:1]              | passed  | 0.35 seconds          |
./spec/features/proposal_notifications_spec.rb[1:7:2]              | passed  | 0.31116 seconds       |
./spec/features/proposal_notifications_spec.rb[1:8]                | passed  | 0.34145 seconds       |
./spec/features/proposal_notifications_spec.rb[1:9:1]              | pending | 0.00002 seconds       |
./spec/features/proposal_notifications_spec.rb[1:9:2]              | pending | 0.00001 seconds       |
./spec/features/proposals_spec.rb[1:1:1]                           | passed  | 0.51826 seconds       |
./spec/features/proposals_spec.rb[1:1:2]                           | passed  | 1.73 seconds          |
./spec/features/proposals_spec.rb[1:2]                             | passed  | 0.37051 seconds       |
./spec/features/proposals_spec.rb[1:3:1]                           | passed  | 0.33344 seconds       |
./spec/features/proposals_spec.rb[1:3:2]                           | passed  | 0.31173 seconds       |
./spec/features/proposals_spec.rb[1:4:1]                           | passed  | 0.25506 seconds       |
./spec/features/proposals_spec.rb[1:4:2]                           | passed  | 0.26175 seconds       |
./spec/features/proposals_spec.rb[1:4:3]                           | passed  | 0.26129 seconds       |
./spec/features/proposals_spec.rb[1:5]                             | passed  | 0.26606 seconds       |
./spec/features/proposals_spec.rb[1:6]                             | failed  | 0.26088 seconds       |
./spec/features/proposals_spec.rb[1:7]                             | failed  | 0.24015 seconds       |
./spec/features/proposals_spec.rb[1:8]                             | failed  | 0.24129 seconds       |
./spec/features/proposals_spec.rb[1:9]                             | failed  | 0.22145 seconds       |
./spec/features/proposals_spec.rb[1:10]                            | failed  | 0.25886 seconds       |
./spec/features/proposals_spec.rb[1:11]                            | failed  | 0.2626 seconds        |
./spec/features/proposals_spec.rb[1:12]                            | failed  | 0.24384 seconds       |
./spec/features/proposals_spec.rb[1:13]                            | failed  | 0.23105 seconds       |
./spec/features/proposals_spec.rb[1:14]                            | failed  | 0.46766 seconds       |
./spec/features/proposals_spec.rb[1:15:1]                          | failed  | 0.23522 seconds       |
./spec/features/proposals_spec.rb[1:15:2]                          | failed  | 0.22322 seconds       |
./spec/features/proposals_spec.rb[1:16:1]                          | passed  | 0.76887 seconds       |
./spec/features/proposals_spec.rb[1:16:2]                          | passed  | 0.37292 seconds       |
./spec/features/proposals_spec.rb[1:16:3]                          | passed  | 0.50992 seconds       |
./spec/features/proposals_spec.rb[1:16:4]                          | passed  | 0.72273 seconds       |
./spec/features/proposals_spec.rb[1:16:5]                          | passed  | 0.3794 seconds        |
./spec/features/proposals_spec.rb[1:16:6]                          | passed  | 0.87577 seconds       |
./spec/features/proposals_spec.rb[1:17]                            | passed  | 0.65578 seconds       |
./spec/features/proposals_spec.rb[1:18]                            | passed  | 0.58856 seconds       |
./spec/features/proposals_spec.rb[1:19]                            | passed  | 0.62866 seconds       |
./spec/features/proposals_spec.rb[1:20]                            | passed  | 0.37907 seconds       |
./spec/features/proposals_spec.rb[1:21:1]                          | passed  | 1.01 seconds          |
./spec/features/proposals_spec.rb[1:21:2]                          | passed  | 1.77 seconds          |
./spec/features/proposals_spec.rb[1:21:3]                          | passed  | 1.6 seconds           |
./spec/features/proposals_spec.rb[1:22:1]                          | passed  | 1.03 seconds          |
./spec/features/proposals_spec.rb[1:22:2]                          | passed  | 1.24 seconds          |
./spec/features/proposals_spec.rb[1:22:3]                          | passed  | 0.50005 seconds       |
./spec/features/proposals_spec.rb[1:22:4]                          | passed  | 0.37922 seconds       |
./spec/features/proposals_spec.rb[1:22:5]                          | passed  | 0.58144 seconds       |
./spec/features/proposals_spec.rb[1:22:6]                          | passed  | 0.54953 seconds       |
./spec/features/proposals_spec.rb[1:23:1:1]                        | passed  | 0.92282 seconds       |
./spec/features/proposals_spec.rb[1:23:1:2]                        | passed  | 0.92882 seconds       |
./spec/features/proposals_spec.rb[1:23:1:3]                        | passed  | 0.57612 seconds       |
./spec/features/proposals_spec.rb[1:23:2:1]                        | passed  | 1.58 seconds          |
./spec/features/proposals_spec.rb[1:23:2:2:1]                      | passed  | 1.54 seconds          |
./spec/features/proposals_spec.rb[1:23:2:2:2]                      | passed  | 1.81 seconds          |
./spec/features/proposals_spec.rb[1:23:2:2:3]                      | passed  | 1.79 seconds          |
./spec/features/proposals_spec.rb[1:23:2:2:4]                      | passed  | 1.76 seconds          |
./spec/features/proposals_spec.rb[1:23:2:2:5]                      | passed  | 1.7 seconds           |
./spec/features/proposals_spec.rb[1:23:2:3:1:1]                    | passed  | 1.69 seconds          |
./spec/features/proposals_spec.rb[1:23:2:3:1:2]                    | passed  | 1.72 seconds          |
./spec/features/proposals_spec.rb[1:23:2:3:1:3]                    | passed  | 1.6 seconds           |
./spec/features/proposals_spec.rb[1:23:2:3:1:4]                    | passed  | 1.72 seconds          |
./spec/features/proposals_spec.rb[1:23:2:3:2]                      | passed  | 2 seconds             |
./spec/features/proposals_spec.rb[1:23:2:3:3]                      | passed  | 1.98 seconds          |
./spec/features/proposals_spec.rb[1:23:2:3:4]                      | passed  | 1.68 seconds          |
./spec/features/proposals_spec.rb[1:23:2:3:5]                      | passed  | 1.47 seconds          |
./spec/features/proposals_spec.rb[1:23:2:3:6]                      | passed  | 1.78 seconds          |
./spec/features/proposals_spec.rb[1:23:3]                          | passed  | 1.36 seconds          |
./spec/features/proposals_spec.rb[1:23:4]                          | passed  | 2.09 seconds          |
./spec/features/proposals_spec.rb[1:23:5]                          | passed  | 0.47039 seconds       |
./spec/features/proposals_spec.rb[1:24]                            | passed  | 0.55466 seconds       |
./spec/features/proposals_spec.rb[1:25]                            | passed  | 1.01 seconds          |
./spec/features/proposals_spec.rb[1:26]                            | passed  | 1.08 seconds          |
./spec/features/proposals_spec.rb[1:27]                            | passed  | 0.55156 seconds       |
./spec/features/proposals_spec.rb[1:28:1:1]                        | passed  | 0.61448 seconds       |
./spec/features/proposals_spec.rb[1:28:1:2]                        | passed  | 0.91004 seconds       |
./spec/features/proposals_spec.rb[1:28:1:3]                        | passed  | 0.59027 seconds       |
./spec/features/proposals_spec.rb[1:29:1]                          | failed  | 1.44 seconds          |
./spec/features/proposals_spec.rb[1:29:2]                          | failed  | 0.9464 seconds        |
./spec/features/proposals_spec.rb[1:30:1]                          | passed  | 0.81676 seconds       |
./spec/features/proposals_spec.rb[1:30:2]                          | passed  | 0.62288 seconds       |
./spec/features/proposals_spec.rb[1:30:3]                          | passed  | 0.46008 seconds       |
./spec/features/proposals_spec.rb[1:30:4]                          | passed  | 0.39615 seconds       |
./spec/features/proposals_spec.rb[1:30:5]                          | passed  | 0.35027 seconds       |
./spec/features/proposals_spec.rb[2:1]                             | passed  | 0.51422 seconds       |
./spec/features/proposals_spec.rb[2:2]                             | passed  | 0.30559 seconds       |
./spec/features/proposals_spec.rb[2:3]                             | passed  | 0.35837 seconds       |
./spec/features/proposals_spec.rb[2:4]                             | passed  | 0.45886 seconds       |
./spec/features/registration_form_spec.rb[1:1]                     | passed  | 0.83775 seconds       |
./spec/features/registration_form_spec.rb[1:2]                     | passed  | 1.04 seconds          |
./spec/features/registration_form_spec.rb[1:3]                     | passed  | 0.52466 seconds       |
./spec/features/registration_form_spec.rb[1:4]                     | passed  | 0.26213 seconds       |
./spec/features/registration_form_spec.rb[1:5]                     | passed  | 0.25563 seconds       |
./spec/features/sessions_spec.rb[1:1]                              | failed  | 0.2217 seconds        |
./spec/features/spending_proposals_spec.rb[1:1]                    | passed  | 0.4178 seconds        |
./spec/features/spending_proposals_spec.rb[1:2:1]                  | passed  | 0.40562 seconds       |
./spec/features/spending_proposals_spec.rb[1:3:1]                  | passed  | 0.47253 seconds       |
./spec/features/spending_proposals_spec.rb[1:3:2]                  | passed  | 0.36379 seconds       |
./spec/features/spending_proposals_spec.rb[1:4]                    | passed  | 0.44245 seconds       |
./spec/features/spending_proposals_spec.rb[1:5]                    | passed  | 0.32737 seconds       |
./spec/features/spending_proposals_spec.rb[1:6]                    | passed  | 0.38939 seconds       |
./spec/features/spending_proposals_spec.rb[1:7]                    | passed  | 0.37524 seconds       |
./spec/features/spending_proposals_spec.rb[1:8]                    | passed  | 0.40313 seconds       |
./spec/features/spending_proposals_spec.rb[1:9]                    | passed  | 0.30443 seconds       |
./spec/features/stats_spec.rb[1:1:1]                               | passed  | 0.42017 seconds       |
./spec/features/stats_spec.rb[1:1:2]                               | passed  | 0.54674 seconds       |
./spec/features/stats_spec.rb[1:1:3]                               | passed  | 0.26328 seconds       |
./spec/features/tags/budget_investments_spec.rb[1:1]               | failed  | 0.32066 seconds       |
./spec/features/tags/budget_investments_spec.rb[1:2]               | failed  | 0.27218 seconds       |
./spec/features/tags/budget_investments_spec.rb[1:3]               | failed  | 0.60476 seconds       |
./spec/features/tags/budget_investments_spec.rb[1:4]               | failed  | 0.26295 seconds       |
./spec/features/tags/budget_investments_spec.rb[1:5]               | failed  | 0.234 seconds         |
./spec/features/tags/budget_investments_spec.rb[1:6]               | failed  | 2.68 seconds          |
./spec/features/tags/budget_investments_spec.rb[1:7]               | failed  | 0.26039 seconds       |
./spec/features/tags/budget_investments_spec.rb[1:8]               | failed  | 0.26244 seconds       |
./spec/features/tags/budget_investments_spec.rb[1:9:1]             | failed  | 0.33611 seconds       |
./spec/features/tags/budget_investments_spec.rb[1:9:2]             | failed  | 0.31943 seconds       |
./spec/features/tags/budget_investments_spec.rb[1:10:1]            | failed  | 0.31399 seconds       |
./spec/features/tags/budget_investments_spec.rb[1:10:2]            | failed  | 0.35351 seconds       |
./spec/features/tags/budget_investments_spec.rb[1:11:1]            | failed  | 0.38666 seconds       |
./spec/features/tags/budget_investments_spec.rb[1:11:2]            | failed  | 0.32424 seconds       |
./spec/features/tags/budget_investments_spec.rb[1:12:1]            | failed  | 0.33049 seconds       |
./spec/features/tags/budget_investments_spec.rb[1:12:2]            | failed  | 0.29999 seconds       |
./spec/features/tags/debates_spec.rb[1:1]                          | failed  | 0.30948 seconds       |
./spec/features/tags/debates_spec.rb[1:2]                          | failed  | 0.29372 seconds       |
./spec/features/tags/debates_spec.rb[1:3]                          | failed  | 0.24566 seconds       |
./spec/features/tags/debates_spec.rb[1:4]                          | failed  | 0.38362 seconds       |
./spec/features/tags/debates_spec.rb[1:5]                          | failed  | 0.30562 seconds       |
./spec/features/tags/debates_spec.rb[1:6]                          | failed  | 0.22146 seconds       |
./spec/features/tags/debates_spec.rb[1:7]                          | failed  | 0.21858 seconds       |
./spec/features/tags/debates_spec.rb[1:8]                          | failed  | 0.20082 seconds       |
./spec/features/tags/debates_spec.rb[1:9]                          | failed  | 0.35087 seconds       |
./spec/features/tags/debates_spec.rb[1:10]                         | failed  | 0.24416 seconds       |
./spec/features/tags/debates_spec.rb[1:11:1]                       | failed  | 0.25052 seconds       |
./spec/features/tags/debates_spec.rb[1:11:2]                       | failed  | 0.2968 seconds        |
./spec/features/tags/debates_spec.rb[1:12:1]                       | failed  | 0.45066 seconds       |
./spec/features/tags/debates_spec.rb[1:12:2]                       | failed  | 0.3541 seconds        |
